image,label
dataset/palm/6c40913c-2191-4a9a-b5af-5d3fa04e1160.jpg,palm
dataset/palm/6c5b6bc9-e989-4a40-8401-ecc8149a262b.jpg,palm
dataset/palm/6c884660-3053-4972-a387-67e92b4d2542.jpg,palm
dataset/palm/6ca743a6-5268-4953-b6fc-5a3bc633c013.jpg,palm
dataset/palm/6ccf9805-754a-4cca-b1a5-b1f7712dfc92.jpg,palm
dataset/palm/6ceff327-b978-4ce3-a752-6d6e4b48a4eb.jpg,palm
dataset/palm/6d10920a-f7a9-4fdf-bfcc-de69b65bc09f.jpg,palm
dataset/palm/6d398666-5aac-456c-ac1e-69623c8da165.jpg,palm
dataset/palm/6d573fe1-6948-4dcb-8917-881e1a717b6c.jpg,palm
dataset/palm/6d74bb76-3437-428e-978e-a381c4ba0a02.jpg,palm
dataset/palm/6d8fc289-8fed-46b0-8b7c-ab6304f6ee6d.jpg,palm
dataset/palm/6db4a1fb-6dc7-46c8-8a13-6b57d73a5a75.jpg,palm
dataset/palm/6dd80f6e-ce07-4bbd-8bc0-92c772fb001a.jpg,palm
dataset/palm/6debb087-e7b4-470f-b504-cc7fa10ad94d.jpg,palm
dataset/palm/6e0acc2a-4fff-4a07-8d9e-513548c21d86.jpg,palm
dataset/palm/6e357c70-6dc9-41f5-8806-f869dfb02637.jpg,palm
dataset/palm/6e4993ae-6518-4794-bb69-c3b45645df01.jpg,palm
dataset/palm/6e6ff00b-a00e-4fa0-a470-73f2f9161858.jpg,palm
dataset/palm/6e95514b-213c-4c8c-96f1-b7c2ff49da0b.jpg,palm
dataset/palm/6ec262d2-bf90-4f16-8f6c-7a432c5c7eff.jpg,palm
dataset/palm/6edec93b-d803-42a9-9945-7a7bf896d9d3.jpg,palm
dataset/palm/6f05b42c-2f24-474c-8bec-9f5c205f3fed.jpg,palm
dataset/palm/6f3bb504-511c-4df6-a620-06da1befd05f.jpg,palm
dataset/palm/6f5331a1-db1d-49d9-b8b3-65dd520412aa.jpg,palm
dataset/palm/6f7a0777-9583-4593-ace9-eb6002ae84d7.jpg,palm
dataset/palm/6fa4b8d1-fd12-401b-ba5f-3dbbe01d529a.jpg,palm
dataset/palm/6fcdddcd-d8ce-4bd2-b3ba-c12d9c00d70e.jpg,palm
dataset/palm/6ff01108-3599-4698-8206-2e6d3514c4eb.jpg,palm
dataset/palm/700aa159-d646-4111-ada1-772b339420cd.jpg,palm
dataset/palm/7034b3b5-4719-4156-a9f5-fa21841674aa.jpg,palm
dataset/palm/7052ca5f-4974-413c-95cc-a68f1dc0beda.jpg,palm
dataset/palm/7072d3b7-a0f3-441f-9471-8d541499d1c0.jpg,palm
dataset/palm/709ada64-4b12-400c-9f14-ca8486bd266f.jpg,palm
dataset/palm/70c40055-5a10-4630-a977-5f8fa8ed4e15.jpg,palm
dataset/palm/70efb96f-277a-491f-80f7-cc9577d691db.jpg,palm
dataset/palm/71289fe0-d1fe-4400-96c4-53a1877121b9.jpg,palm
dataset/palm/7151d480-492d-4339-b7de-20d81064c34d.jpg,palm
dataset/palm/7180bc15-9aa4-424f-b904-02a92b90fd3f.jpg,palm
dataset/palm/7199c70e-4908-4a72-8199-a8af59ba46e0.jpg,palm
dataset/palm/71c901cb-366d-4564-800a-a6cda2017131.jpg,palm
dataset/palm/71e8ebbd-2c90-4d6a-9b3e-0a63b85d0079.jpg,palm
dataset/palm/721f0198-15df-459c-902b-752b3dc3e44a.jpg,palm
dataset/palm/723b551c-5435-46d5-9201-a1a2744adab2.jpg,palm
dataset/palm/7254a787-a777-41c5-8ed8-99907e91ecea.jpg,palm
dataset/palm/727813f1-f112-44af-b247-3a3f20607b04.jpg,palm
dataset/palm/72a54044-f450-40ef-bd26-2a39b92da9a1.jpg,palm
dataset/palm/72ced810-9f4a-4e96-9085-8edcf807c2ec.jpg,palm
dataset/palm/72fa77f1-b223-4adf-970f-ac6b771d5d85.jpg,palm
dataset/palm/73218f53-9e0d-4a3a-9219-62abe8ea5dcd.jpg,palm
dataset/palm/73421bf6-ef30-4275-b558-74cf486825b7.jpg,palm
dataset/palm/73738a9b-3967-45b2-8a0d-e22c54dcb6cc.jpg,palm
dataset/palm/73a7b6ea-5d36-4f1b-b139-0d047e9de3de.jpg,palm
dataset/palm/73cdad7f-e4c5-4b8c-83cf-3c9a7e98bd01.jpg,palm
dataset/palm/7406c881-6884-4982-b8cb-2d45b17877cb.jpg,palm
dataset/palm/7432edf5-6895-4bb6-a49f-3dc2856fbf54.jpg,palm
dataset/palm/745058df-19e5-49e5-9e2c-e3a2d985d376.jpg,palm
dataset/palm/747a0517-9c77-45d7-a50e-2b5ae65098ff.jpg,palm
dataset/palm/74abc828-cb13-4966-b110-0b319feae256.jpg,palm
dataset/palm/74cedf5b-34ee-4a08-8208-26f3802623f2.jpg,palm
dataset/palm/74f88b4a-189d-474b-b17c-18d60c21a344.jpg,palm
dataset/palm/7511962d-4ed8-40a4-9593-9dc06f88a77f.jpg,palm
dataset/palm/75349b38-35c5-4976-9b9f-c8d3930631d3.jpg,palm
dataset/palm/7559cb68-89ab-4395-991e-031a21f4d127.jpg,palm
dataset/palm/7571e608-b455-4f5c-8052-175608dd2a24.jpg,palm
dataset/palm/75aa1e02-7c98-4797-a225-f079a1c2efb2.jpg,palm
dataset/palm/75d36f6c-6946-4fc2-a7e5-5dbef9b4461f.jpg,palm
dataset/palm/76031371-753d-4ead-8c27-d108e99326b7.jpg,palm
dataset/palm/761b38a7-35d4-4321-ac85-766a9b76e221.jpg,palm
dataset/palm/764aed2f-98f4-41db-909c-ad916a7b56d6.jpg,palm
dataset/palm/7664dc73-7653-41fa-85b8-4ac5ad1489ee.jpg,palm
dataset/palm/7693adf0-0be6-410f-a5de-1c1b089788c0.jpg,palm
dataset/palm/76b1d6b2-aaac-4236-b81c-dab2a8ac0463.jpg,palm
dataset/palm/76d03d1b-1e55-4550-b50b-5e35bbb6530b.jpg,palm
dataset/palm/76eb6326-135b-488c-8572-f1f8aeb6faa6.jpg,palm
dataset/palm/77075964-3e20-4ff1-8b30-a3349f858cf4.jpg,palm
dataset/palm/7733080a-8efa-4f25-a617-57982a3977a1.jpg,palm
dataset/palm/77633f2b-02fa-462c-9175-28d1345d49ef.jpg,palm
dataset/palm/77910fac-8bba-42cf-8032-f3d34814cd5d.jpg,palm
dataset/palm/77b4ba58-f2cc-408a-aa0b-a53700411dea.jpg,palm
dataset/palm/77ddd5bb-6773-4467-8d4d-bb55d9902a1d.jpg,palm
dataset/palm/77fd3ebc-37cb-42b8-a9ab-a79399eceb07.jpg,palm
dataset/palm/7820a65d-3290-4bcf-b8b7-39a225616f33.jpg,palm
dataset/palm/78501a44-68ca-4807-a2c2-ce130abecdc1.jpg,palm
dataset/palm/787a0595-59b5-42d7-a716-d338210f7189.jpg,palm
dataset/palm/78a2e36b-0219-4035-8687-b19746ee1e76.jpg,palm
dataset/palm/78c5bfef-c555-4fb1-9e0c-db4cab0f731a.jpg,palm
dataset/palm/78de9920-f5b2-42a6-bb61-c54045406212.jpg,palm
dataset/palm/79097664-07f4-4cd2-bdfc-5f1b2085edb4.jpg,palm
dataset/palm/7932be1e-bea0-4848-9aed-9be6f387fdf6.jpg,palm
dataset/palm/795f4b2e-1dfb-4410-87d7-300363888872.jpg,palm
dataset/palm/798eb012-ac67-4d11-ab26-243d67273112.jpg,palm
dataset/palm/79bc84ae-906e-4844-ae66-d58507acd935.jpg,palm
dataset/palm/79ec9d29-5c21-4705-9dca-88fda1ebc032.jpg,palm
dataset/palm/7a13bc37-7b94-4a01-bb62-880aa2780f99.jpg,palm
dataset/palm/7a2eabf3-6f0b-4eab-aa14-891b5fddc2fe.jpg,palm
dataset/palm/7a4cfd3c-2116-4d7b-9c3b-8df9923a20e8.jpg,palm
dataset/palm/7a6c4bb9-a890-489d-beec-74859f48068e.jpg,palm
dataset/palm/7a91d86e-bf09-44d2-99a9-d3d466597864.jpg,palm
dataset/palm/7abe71a6-d4cf-4e08-8ffa-f27fd98a2562.jpg,palm
dataset/palm/7ae589ac-981c-46d5-bb8d-7b342d92603e.jpg,palm
dataset/palm/7aff9da1-167a-4f2e-864d-85899bcd02c7.jpg,palm
dataset/palm/7b10a7dd-db48-4f8c-9153-6ac02fab54b1.jpg,palm
dataset/palm/7b2f7617-bc84-4a6f-90fb-bad07feba923.jpg,palm
dataset/palm/7b583c2d-bbd7-45bf-9b2a-def4ee969d8a.jpg,palm
dataset/palm/7b8475d4-4db6-4c75-b615-eeac0df50d8f.jpg,palm
dataset/palm/7bb29680-f0eb-4d01-842e-ce26a7cce12f.jpg,palm
dataset/palm/7bd99d84-0363-426e-ab35-2c3a668c51dc.jpg,palm
dataset/palm/7c09e32d-6b28-4323-afd3-cf63f6620d73.jpg,palm
dataset/palm/7c3a7acf-f9de-4d9d-aeaf-244f6a5cbfd1.jpg,palm
dataset/palm/7c675c6b-f410-463f-a6e1-e0704bc42187.jpg,palm
dataset/palm/7c8db1f9-55f8-44e8-a06c-d7cd877a5b03.jpg,palm
dataset/palm/7cb77f33-3c07-4ad1-9f65-71a66b6c8f34.jpg,palm
dataset/palm/7cf263bb-3a60-4778-b248-cf3b32aef793.jpg,palm
dataset/palm/7d0cc32e-8130-457f-9263-0ff64ddfb1d4.jpg,palm
dataset/palm/7d3cb481-8955-4f33-8b95-a675124121b5.jpg,palm
dataset/palm/7d6a2e95-ec62-4749-a3e3-b77fe80dbc65.jpg,palm
dataset/palm/7d8aee89-49f5-42a9-a6cc-aeb1d8bed91b.jpg,palm
dataset/palm/7da8068f-2be9-401e-a369-c1e249248b9c.jpg,palm
dataset/palm/7dd4824e-7d88-4b63-b31c-75f8bbd40474.jpg,palm
dataset/palm/7df904dc-5a7b-440d-b369-301105e3e3ce.jpg,palm
dataset/palm/7e251668-4052-4597-8f0f-729dbe94670d.jpg,palm
dataset/palm/7e4e980c-cf20-474b-ab49-80ab387c2c93.jpg,palm
dataset/palm/7e80ce95-9a3b-4e40-b17d-91cffd8682ab.jpg,palm
dataset/palm/7ebd90a6-4456-46d5-81a0-89bb07a8dddf.jpg,palm
dataset/palm/7ee404b7-d6d5-4ffe-8bd9-7af01e73f6ac.jpg,palm
dataset/palm/7f1c48dd-9012-4b1a-8b8c-5f02eea46f99.jpg,palm
dataset/palm/7f3922c6-7cac-4c8d-aa1b-f3ed08c1c413.jpg,palm
dataset/palm/7f54ece3-60e3-4f1a-9150-1b452ab2cf4d.jpg,palm
dataset/palm/7f780267-d0c6-42ed-825b-5b7dc9f3ff8c.jpg,palm
dataset/palm/7f9e8c90-de2c-4932-9f07-8d9e830c31d4.jpg,palm
dataset/palm/7fce792c-66c9-46bd-9037-3c73830274f4.jpg,palm
dataset/palm/7fe15b69-01d4-42b1-abf9-648187d6a985.jpg,palm
dataset/palm/8002b67d-7bcc-4794-8aaa-febd722d3c2a.jpg,palm
dataset/palm/802e57e5-6bd6-4be7-a4e4-b2ce895bf45c.jpg,palm
dataset/palm/80620fab-fff1-4511-947a-dbf01731f113.jpg,palm
dataset/palm/808003eb-b9cc-4c9b-aa8f-5cd1fe0c34c3.jpg,palm
dataset/palm/809f1ed9-b9da-4b8c-b605-11f8a557a15d.jpg,palm
dataset/palm/80c30b15-c52e-4f93-8dd6-2c9aa030f5cb.jpg,palm
dataset/palm/80f153af-ac6e-44b1-ad5c-10cdbcb4054a.jpg,palm
dataset/palm/811235f9-adf4-4f75-9d7f-131a04897f11.jpg,palm
dataset/palm/813b5e5e-5254-4a00-ad2d-e680670ca922.jpg,palm
dataset/palm/815afb0b-d57b-4770-b1b5-81cedcfe8971.jpg,palm
dataset/palm/81796d29-7ca0-40ee-b786-d0d283bbe288.jpg,palm
dataset/palm/8196daa8-6d43-487a-a710-3b8891b4151c.jpg,palm
dataset/palm/81becb10-f03d-418a-9702-83f4fba06e4a.jpg,palm
dataset/palm/81e3dadc-1cd3-4399-a802-056576d1ef28.jpg,palm
dataset/palm/81fd2456-7085-4e3b-9f88-4674ed10d12c.jpg,palm
dataset/palm/823725f6-bf89-447e-99a5-6e9d3c533363.jpg,palm
dataset/palm/825b3906-d5bb-4aed-b982-9ba750b3ba04.jpg,palm
dataset/palm/8273cd8d-63be-429c-99e1-bae601bd7a08.jpg,palm
dataset/palm/829bcbb7-b728-40b2-be49-cc8c93f99a4c.jpg,palm
dataset/palm/82b94b7b-edf3-4e22-8512-01110da5cdc2.jpg,palm
dataset/palm/82ce0803-280c-42db-a42d-48d2763ac052.jpg,palm
dataset/palm/82fe9724-cb2a-4c8c-ab22-0499889d4d17.jpg,palm
dataset/palm/83153df4-58ac-4b87-98fc-27ce99fb8603.jpg,palm
dataset/palm/833091a0-19ee-4a59-ab72-6ec705c73865.jpg,palm
dataset/palm/8352451a-b78f-4d6f-8e26-c704b09c2600.jpg,palm
dataset/palm/8374e1db-2425-4693-a1d9-52d5092ac2f8.jpg,palm
dataset/palm/8396ed9c-4bf7-4b62-bbf3-c77c3dc39a2d.jpg,palm
dataset/palm/83beff4b-d7f5-43c5-854f-57422c48ebf5.jpg,palm
dataset/palm/83d672df-a69c-45b5-a033-48a8648ff2c5.jpg,palm
dataset/palm/83f72db2-81a1-4280-8f15-c8cf06954482.jpg,palm
dataset/palm/8427157b-7d3e-4d28-8506-8dc032ea99e9.jpg,palm
dataset/palm/8449670f-909e-46fe-b48f-841e41773fb5.jpg,palm
dataset/palm/84610fc9-ca91-4dbf-8c37-f43f05af1d41.jpg,palm
dataset/palm/8487cd14-d5f5-4ded-ac03-3ef933d57c3d.jpg,palm
dataset/palm/84addfaf-4c29-42a9-ae2a-418f19a59033.jpg,palm
dataset/palm/84e654a1-fff6-4681-bbde-c2821758aab5.jpg,palm
dataset/palm/851555f0-368b-4216-ae1e-4c9c425e308a.jpg,palm
dataset/palm/856820ca-aa46-4929-ada7-18570e645900.jpg,palm
dataset/palm/8590a048-d0de-4da5-be7a-ff8e5f046629.jpg,palm
dataset/palm/85c1f634-43b2-4c1a-986a-266a110e909b.jpg,palm
dataset/palm/85eed631-2b36-4c8e-aeb7-390b53eb50bb.jpg,palm
dataset/palm/861a6703-6ff1-4ab3-8fbb-e8777d971a4e.jpg,palm
dataset/palm/863550a4-ff53-4234-b2cb-fb5e4dbd0362.jpg,palm
dataset/palm/86563877-7abe-4fa3-ac3e-95c7bf19b589.jpg,palm
dataset/palm/866d6ac7-7d7e-4171-b8f5-ad84313c6667.jpg,palm
dataset/palm/86ad0b8b-b149-4b42-91ca-2ee5328b35d5.jpg,palm
dataset/palm/86d48427-dca8-4956-9549-d77c8fb3414d.jpg,palm
dataset/palm/86fef52b-8873-419a-b927-ffe3b8911642.jpg,palm
dataset/palm/8716dbda-998c-4c45-9053-fe761f61ce1f.jpg,palm
dataset/palm/8732e62b-3ea3-4e65-a137-df820e18f08a.jpg,palm
dataset/palm/874a70b9-4c08-4c57-87b3-bfc1df974654.jpg,palm
dataset/palm/876c854e-bcd1-4ff3-83f8-3b6fa3ad9119.jpg,palm
dataset/palm/878f6b1b-c6f6-4235-ad24-af22127d3cdf.jpg,palm
dataset/palm/87c38132-af02-4fa2-84e3-b39c57dc5095.jpg,palm
dataset/palm/87e43b10-b73a-4b69-98c4-a27d0a60542d.jpg,palm
dataset/palm/8809523d-cfba-4ec9-b92e-35c42f507bba.jpg,palm
dataset/palm/8825f6be-2a8d-4b5a-af25-6cc63b55aa8f.jpg,palm
dataset/palm/8857442f-f8b8-4de6-b7f4-2426441e729e.jpg,palm
dataset/palm/8870877f-7f18-498c-86cf-9ec3b307b139.jpg,palm
dataset/palm/889ad2f7-3338-40fe-9177-0e5d6c9131e5.jpg,palm
dataset/palm/88add26d-3e06-40e9-96d7-aaf6f84de94f.jpg,palm
dataset/palm/88d52062-b289-4c58-9c70-cca5d834ed1a.jpg,palm
dataset/palm/88f788b2-3eeb-470d-96ca-5a28aa6aa1eb.jpg,palm
dataset/palm/891e26b8-3ea1-467f-8b2e-292df5950d53.jpg,palm
dataset/palm/893107fa-e4bd-4e8a-908f-3dc8c143e204.jpg,palm
dataset/palm/894e94c2-2a63-4602-ad09-2d7944de85bc.jpg,palm
dataset/palm/898ed640-4f3f-45b4-ab68-c22d9e1e2d4a.jpg,palm
dataset/palm/89aadd93-c4c9-48e8-9abb-1a94c2d18fe9.jpg,palm
dataset/palm/89c3d424-8bca-44ac-b7a3-1043d6cc56a0.jpg,palm
dataset/palm/89e061b7-5cec-4441-aa9c-41330676e6db.jpg,palm
dataset/palm/89f81bbc-e7e0-428b-908b-33955e0bce47.jpg,palm
dataset/palm/8a1a0f6a-51aa-4301-99b3-ee4b19d734ad.jpg,palm
dataset/palm/8a3e0bfa-89bc-4f3f-aee3-f92a3c0adabf.jpg,palm
dataset/palm/8a69f842-d828-4090-a43f-c9e3099ff128.jpg,palm
dataset/palm/8aa3e0fb-989b-462a-8fc3-87b45d392f45.jpg,palm
dataset/palm/8ac1f688-0c31-4264-b1a4-643e9506e82e.jpg,palm
dataset/palm/8adef4ca-c00d-4a99-938d-fd8da2f52252.jpg,palm
dataset/palm/8affc8db-a7ee-49a1-92ed-d601774f759b.jpg,palm
dataset/palm/8b1d72bc-94f9-4f83-b6c6-04d2b9aefc3a.jpg,palm
dataset/palm/8b3402db-2db8-47dc-b56e-1f362ee67b0e.jpg,palm
dataset/palm/8b5d41df-a5b5-4639-94d9-78585c1622f4.jpg,palm
dataset/palm/8b7c8d22-f5da-4945-8023-6b2690946686.jpg,palm
dataset/palm/8b972f46-0e3b-4013-b32c-43d7ffc7b8e9.jpg,palm
dataset/palm/8bbb9282-287c-455d-9056-8cea05c6a78f.jpg,palm
dataset/palm/8bd790e1-d07d-453c-a46e-066f725efca9.jpg,palm
dataset/palm/8bf80111-7210-4886-9385-6985a41e0559.jpg,palm
dataset/palm/8c156ac3-c2d8-4f3f-b288-235d1ab1d563.jpg,palm
dataset/palm/8c41845c-dd31-415f-83ab-e2658bbc50bc.jpg,palm
dataset/palm/8c5fdb62-755a-4444-aaa8-bdebab958229.jpg,palm
dataset/palm/8c787f5b-31d4-4eed-a108-a06040a8d36c.jpg,palm
dataset/palm/8ca3c18a-784e-4b2d-af18-46a7af05915b.jpg,palm
dataset/palm/8cd40bd0-b840-43eb-ab02-3572eeafe09d.jpg,palm
dataset/palm/8d0469e0-4903-4b3a-bbc4-166f5faad101.jpg,palm
dataset/palm/8d257543-61c0-4e81-b6b8-e2ed773cf5f7.jpg,palm
dataset/palm/8d51a1f2-a8f9-464f-a1b5-64a17dd77291.jpg,palm
dataset/palm/8d6dbcc2-882f-4754-83bf-4fd02028224d.jpg,palm
dataset/palm/8d9fef00-1c86-4a4c-9a51-a936024eca67.jpg,palm
dataset/palm/8dcc239a-d298-4189-be57-bd46213f9877.jpg,palm
dataset/palm/8de9d229-73f9-45f4-8858-46a4645737fc.jpg,palm
dataset/palm/8e0e3183-195e-4724-9633-e6891d5e862c.jpg,palm
dataset/palm/8e310fc1-e8dd-43b7-b708-81beab2e7e97.jpg,palm
dataset/palm/8e49d5b8-2202-4c22-85d8-9fecd00989c0.jpg,palm
dataset/palm/8e6910ef-c553-473e-abd5-352d5748d6a9.jpg,palm
dataset/palm/8e95771a-6f9a-41b4-ad20-67fc504ca79f.jpg,palm
dataset/palm/8ebea757-8123-498c-8608-d565e83153ee.jpg,palm
dataset/palm/8eed73fd-4f5d-4ec7-a732-14f2831b5269.jpg,palm
dataset/palm/8f11a58d-e323-4da4-908e-237e7211076d.jpg,palm
dataset/palm/8f37aa88-4fed-452d-90d6-803abe83fa53.jpg,palm
dataset/palm/8f6247e0-dc6b-4ab0-ad44-a56a9272d073.jpg,palm
dataset/palm/8f85e171-024f-4cc7-875b-6650b48a993b.jpg,palm
dataset/palm/8f99bb78-ad3a-41f9-8762-40a224bbe87e.jpg,palm
dataset/palm/8fac948a-5172-49b8-828b-204107682fbc.jpg,palm
dataset/palm/8fc88785-6106-42be-bbd5-ea6d7a84f877.jpg,palm
dataset/palm/8fe7b8f5-fa47-413e-8dd6-b0495ec408df.jpg,palm
dataset/palm/901b158a-9895-4329-84fb-d595c100af02.jpg,palm
dataset/palm/904f51f5-e44a-4c83-b52c-a787a6430fab.jpg,palm
dataset/palm/907fb8e0-13ee-4a76-bf92-fa04ee23fc0b.jpg,palm
dataset/palm/90a4922f-916f-4136-b6a2-84e976da2a62.jpg,palm
dataset/palm/90d03a61-a819-4966-8966-41c8c1a3b7e5.jpg,palm
dataset/palm/90feb3af-a056-4819-9de0-f1bceb05c946.jpg,palm
dataset/palm/9113688b-833a-41e5-96e1-5063c3a59edf.jpg,palm
dataset/palm/914ef947-942c-4a9c-9c38-20bc1d0e65d0.jpg,palm
dataset/palm/9173796b-e24e-4d42-8469-9ef35dbbfd16.jpg,palm
dataset/palm/9197a345-92a0-4c3d-8561-067f7d8a8869.jpg,palm
dataset/palm/91b9bfca-1eb8-471e-9a23-ec8430f4e89b.jpg,palm
dataset/palm/91dbdeb0-1956-45cd-8356-f3e4844094a9.jpg,palm
dataset/palm/92174f34-f336-4edb-8a12-795826de705d.jpg,palm
dataset/palm/92340935-1a95-4267-aed0-1965d5556a6c.jpg,palm
dataset/palm/924e682e-1988-4bc7-b9e1-8f103d6ee01c.jpg,palm
dataset/palm/927ca3c3-1fc6-4819-b07a-f2fc1f50da26.jpg,palm
dataset/palm/92b41038-2d5f-4166-9f2e-82e5d4745784.jpg,palm
dataset/palm/92d331e9-ee79-4468-864f-2edb72208dc2.jpg,palm
dataset/palm/92f6c51f-0b0c-4ae4-856e-551762e36377.jpg,palm
dataset/palm/931fbca1-b5b1-40a1-b4b5-d6bad746db5a.jpg,palm
dataset/palm/9348a044-fc4d-4649-b771-4b7e4df22c50.jpg,palm
dataset/palm/935ef187-0705-4904-9e24-f533f62c3415.jpg,palm
dataset/palm/937f2438-655c-4f20-a39b-8a51d563888f.jpg,palm
dataset/palm/93a3d5b3-e7b8-4ffe-8e2f-e2afd01bb46e.jpg,palm
dataset/palm/93c6f599-219c-41ab-acb5-be5006c32249.jpg,palm
dataset/palm/93e71182-6352-4b20-b85e-c285d2c864c8.jpg,palm
dataset/palm/940b3b0d-fef0-47aa-a377-650d9e0ee177.jpg,palm
dataset/palm/9425915b-99c3-4a13-85e0-05aa66c666e6.jpg,palm
dataset/palm/9441b2ef-1c84-453d-872f-a4332765bb83.jpg,palm
dataset/palm/946ebfb1-a28d-49f3-8079-cd680507ee52.jpg,palm
dataset/palm/949d3438-088e-4cca-8068-78f7bd13f67a.jpg,palm
dataset/palm/94c06583-2229-44ca-9bdd-cbbd7428b102.jpg,palm
dataset/palm/94e284b4-21ee-45ab-9f2c-1c86147dddc4.jpg,palm
dataset/palm/950d7bd1-c169-4115-8991-d04da5660ddd.jpg,palm
dataset/palm/9539943b-005c-4bfd-86c2-9389e339eb29.jpg,palm
dataset/palm/9561e439-a1ec-45d0-9d98-f9bd526951d6.jpg,palm
dataset/palm/957be471-5a54-446c-bd77-f2d2908c369e.jpg,palm
dataset/palm/9592b5b1-7389-4811-bc12-c8cf8d35b81e.jpg,palm
dataset/palm/95a6e25b-1430-42d8-9a1d-59d8b9084db4.jpg,palm
dataset/palm/95c37e40-8ac6-449a-b378-3b95af8358db.jpg,palm
dataset/palm/95e26899-1e58-432f-a05a-e3ad6a03f307.jpg,palm
dataset/palm/960d71fc-76a4-4514-8abb-de3bc889383d.jpg,palm
dataset/palm/962e7c62-1ae5-4c73-ad23-43a4371cfc29.jpg,palm
dataset/palm/965b4c9e-d372-4972-9ebe-f78dd01f4934.jpg,palm
dataset/palm/967690ad-5203-40a0-8cc7-3dc11512569c.jpg,palm
dataset/palm/968c63f1-6045-48df-b51f-165a042af972.jpg,palm
dataset/palm/96ac94b8-824b-4a6e-bd8e-b499a0d13345.jpg,palm
dataset/palm/96c93069-b72a-4286-ad88-c3e1ab5e5fc7.jpg,palm
dataset/palm/96f170ea-9ca0-40a8-8636-34d135202711.jpg,palm
dataset/palm/9714dfdf-e995-4a3b-b30c-9b19e8ea0c3f.jpg,palm
dataset/palm/9735383e-8fb5-47e8-a161-8fb68f35f15a.jpg,palm
dataset/palm/97546dc5-8763-44eb-94e1-71ff8daef1c3.jpg,palm
dataset/palm/977f759f-46c1-4a6e-9309-8a98972861cc.jpg,palm
dataset/palm/97ba8923-5137-41e0-a6b4-edeb6630e86d.jpg,palm
dataset/palm/97f4dc50-5ca2-4db7-98ef-43c44d714aae.jpg,palm
dataset/palm/980c5251-236a-496b-946e-3d43c03a0d48.jpg,palm
dataset/palm/98366ca0-5334-4f04-baf7-0c7a1bbd2d42.jpg,palm
dataset/palm/985aba99-70b2-4257-8295-194ef51e8b6a.jpg,palm
dataset/palm/987c734b-da53-4c59-984d-bc9c69d5f6b8.jpg,palm
dataset/palm/98b23180-e523-417d-ae07-8bcc66c5453c.jpg,palm
dataset/palm/98ec2a7a-1194-4ca3-96f5-c6c991557414.jpg,palm
dataset/palm/991546bf-80e8-4de7-91d0-ebfbd606349f.jpg,palm
dataset/palm/9935179a-2082-4907-b952-83cac4d04d74.jpg,palm
dataset/palm/994e4329-db67-46b7-a7ee-f41117022877.jpg,palm
dataset/palm/99763f55-ae1b-4914-9bc9-496939cdf0fd.jpg,palm
dataset/palm/99a04276-3015-4824-81fa-6ab2b561554a.jpg,palm
dataset/palm/99d48151-3603-40f3-adbf-309fea3248f6.jpg,palm
dataset/palm/9a0c0dee-65ec-4a17-aadd-526d9a321fc2.jpg,palm
dataset/palm/9a1fbf8d-da47-4cd0-a2ac-89739d6e0331.jpg,palm
dataset/palm/9a3b2257-7bb3-4453-924e-9eefe4c47154.jpg,palm
dataset/palm/9a583601-9ba6-4d16-98bd-0a64f8a4b495.jpg,palm
dataset/palm/9a82b3c1-b9c3-442c-99cc-170ed5735a28.jpg,palm
dataset/palm/9aa63b3c-bbba-4701-8e0f-378190d4f2da.jpg,palm
dataset/palm/9ad3fbed-79b7-4089-b7d3-e544f9963b2e.jpg,palm
dataset/palm/9af1edb1-ba21-4758-a8e8-db3bd1e7965c.jpg,palm
dataset/palm/9b08e037-f58b-442a-add0-c98088884010.jpg,palm
dataset/palm/9b2c540c-ab55-400c-a80f-2080987288f5.jpg,palm
dataset/palm/9b47d2a5-273b-4878-bfa7-ca789accb66b.jpg,palm
dataset/palm/9b6c8214-2c92-43e5-ab96-41b544c12f53.jpg,palm
dataset/palm/9b9cfb05-84a7-4d76-b172-653ddbf5d9d1.jpg,palm
dataset/palm/9bd155fe-af6b-4e6c-9a1f-77dea8c24e6a.jpg,palm
dataset/palm/9bfcf824-650a-4027-b938-e8530c8b7030.jpg,palm
dataset/palm/9c0b0fbc-72bc-48dd-9129-93089ee77b75.jpg,palm
dataset/palm/9c3800de-68a9-46ea-b81b-21bd37986d8e.jpg,palm
dataset/palm/9c5efdcc-e8fc-468c-ae34-5130ebff5638.jpg,palm
dataset/palm/9c993605-0c09-4541-b643-64baaf7bc35d.jpg,palm
dataset/palm/9ce1304a-11d9-46b4-8eff-6969c81bcac2.jpg,palm
dataset/palm/9d018e98-ceaf-4b13-89b7-8cee896bc712.jpg,palm
dataset/palm/9d2bd1ef-c28f-47d8-9337-a665ada649be.jpg,palm
dataset/palm/9d502460-f2c9-453b-8b3c-1e92b3ae0148.jpg,palm
dataset/palm/9d7ceaaf-db17-42cd-85ba-6857cd70e71f.jpg,palm
dataset/palm/9da61632-a3aa-4c83-aa39-d49df5e4e921.jpg,palm
dataset/palm/9dc6a25d-7fc0-48e9-86fe-b583047f527c.jpg,palm
dataset/palm/9df3ae1e-481c-4957-bb83-44ccddf4cc86.jpg,palm
dataset/palm/9e26fa3d-bfdb-4aff-a943-641024104657.jpg,palm
dataset/palm/9e4dcaf1-fb06-46ab-becf-1381c2f19bfe.jpg,palm
